competition_id,predicted_class
235205,0
261501,0
316018,0
245122,0
400870,0
244062,0
281450,0
262612,0
309500,0
270080,0
270217,0
331489,0
209772,0
324912,0
211236,0
224862,0
335763,0
273570,0
291192,1
360038,0
396563,0
303934,0
387184,0
275001,0
243062,0
231292,0
319476,0
429504,0
318214,0
314878,0
432836,0
219369,0
281335,0
371848,0
246797,0
386297,0
416326,0
352133,0
391605,0
340293,0
301730,0
410134,0
246481,0
328230,0
320531,0
340770,0
361329,0
272620,0
378150,0
363704,0
391588,0
376086,0
420569,0
297280,0
399309,0
321031,0
303280,0
240941,0
233498,0
385044,0
411070,0
316538,0
310856,0
281268,0
327194,0
270528,0
313616,0
313664,0
279921,0
225042,0
226591,0
240082,0
253376,0
216244,0
418949,0
420953,0
363798,0
205671,0
323658,0
216637,0
237577,0
267213,0
400850,0
286046,0
308056,0
325832,0
211631,0
323823,0
283289,0
320132,0
287793,0
266758,0
374539,0
231244,0
267605,0
397555,0
326038,0
338530,0
223935,0
396338,0
264495,0
346205,0
416445,0
235956,0
358314,0
342315,0
301696,0
217500,0
269157,0
423865,0
221909,0
398331,0
263169,0
337953,0
340107,0
241660,0
211373,0
319536,0
203300,0
307507,0
379995,0
429347,0
270726,0
373377,0
412389,0
294850,0
287101,0
327430,0
325973,0
276079,0
381323,0
335097,0
276105,0
388991,0
420201,0
233798,0
220211,0
233119,0
412937,0
358951,0
201184,0
355618,0
371954,0
360588,0
414471,0
245780,0
382223,0
275972,0
372499,0
279714,0
295675,0
423015,0
295847,0
321491,0
352525,0
402786,0
240409,0
330460,0
337886,0
398827,0
311450,0
254118,0
204366,0
201553,0
298567,0
349264,0
311388,0
398021,0
435372,0
272458,0
359355,0
284911,0
432122,0
255931,0
306669,0
406870,0
375503,0
350427,0
318747,0
245658,0
294424,0
373539,0
380344,0
292429,0
359145,0
373486,0
239959,0
251264,0
232749,0
346620,0
366067,0
288876,0
308991,0
245360,0
330704,0
359277,0
253209,0
215002,0
231673,0
215197,0
409015,0
301101,0
234975,0
332914,0
266825,0
395542,0
224474,0
353648,0
368716,0
338153,0
288728,0
315744,0
423870,0
296672,0
389326,0
328110,0
399349,0
381805,0
279103,0
262956,0
373208,0
395183,0
219708,0
367235,0
389539,0
396613,0
407296,0
339054,0
315576,0
206257,0
309873,0
412498,0
290654,0
314134,0
234299,0
234884,0
361249,0
402145,0
377208,0
242206,0
260088,0
246988,0
333382,0
310853,0
283131,0
310201,0
407372,0
324729,0
251993,0
229133,0
293670,0
421134,0
258715,0
337862,0
221487,0
326018,0
340528,0
360118,0
386764,0
315780,0
249226,0
303408,0
380760,0
275731,0
251257,0
431190,0
229076,0
319224,0
321941,0
230058,0
381096,0
233711,0
398230,0
294421,0
415168,0
397219,0
352637,0
254480,0
278565,0
302252,0
217487,0
305686,0
261829,0
294987,0
322958,0
414217,0
304911,0
224228,0
213405,0
399981,0
274373,0
400343,0
349258,0
226493,0
292522,0
332357,1
342918,0
348014,0
230793,0
225049,0
242855,0
420967,0
358205,0
386499,0
354409,0
379144,0
246769,0
330149,0
347725,0
312150,0
398076,0
434406,0
213380,0
209759,0
355636,0
382667,0
386342,0
281728,0
433406,0
406732,0
368644,0
313909,0
387583,0
329135,0
393748,0
281954,0
321633,0
288268,0
251686,0
402111,0
248351,0
363698,0
435070,0
358073,0
281343,0
291339,0
381253,0
322388,0
307262,0
360110,0
221702,0
404186,0
211919,0
306584,0
333373,0
286250,0
209691,0
369210,0
261118,0
237465,0
200680,0
383440,0
234340,0
323446,0
223485,0
433303,0
391578,0
313752,0
223857,0
335968,0
386470,0
263316,0
256060,0
361537,0
304803,0
433853,0
245617,0
408935,0
390176,0
241635,0
364704,0
397099,0
354551,0
209015,0
204753,0
328248,0
312980,1
226101,0
324518,0
322724,0
241375,0
228122,0
309045,0
287907,0
387749,0
359333,0
341931,0
334620,0
205719,0
355846,0
337675,0
213749,0
324964,0
280298,0
415160,0
334950,0
267113,0
314347,0
339900,0
371024,0
273187,0
393962,0
215320,0
306194,0
350368,0
386680,0
310874,0
261228,0
250946,0
385596,0
422545,0
357298,0
350754,0
277794,0
380211,0
213616,0
210465,0
373657,0
395181,0
369787,0
275213,0
356836,0
319356,0
247810,0
330895,0
347023,0
254228,0
432844,0
311657,0
384062,0
305881,0
308481,0
282449,0
427792,0
369854,0
212881,0
371605,0
315255,0
217965,0
420797,0
315978,0
261730,0
220092,0
238114,0
226333,0
304586,0
301401,0
281049,0
380345,0
315682,0
226793,0
372660,0
237907,0
221386,0
275758,0
416781,0
272360,0
335213,0
367717,0
203753,0
355625,0
263532,0
425919,0
278115,0
362671,0
387575,0
402141,0
417521,0
211588,0
397530,0
423682,0
214148,0
399386,0
287948,0
307232,0
345221,0
336391,0
415354,0
305638,0
239253,0
293794,0
396656,0
305345,0
211108,0
355949,0
329979,0
388967,0
219640,0
260899,0
222235,0
384851,0
222513,0
359878,0
283246,0
398646,0
302804,0
331716,0
432075,0
364567,0
416235,0
392128,0
282231,0
299187,0
204149,0
296703,0
201255,0
243344,0
276366,0
255776,0
403435,0
372601,0
355894,0
343325,0
256884,0
268271,0
222049,0
434550,0
354098,0
338800,0
298128,0
426572,0
402629,0
362694,0
215063,0
377317,0
409536,0
318806,0
270993,0
274309,0
312636,0
323179,0
264733,0
415571,0
278535,0
370347,0
361506,0
267666,0
405146,0
285430,0
279940,0
348957,0
242171,0
259335,0
389045,0
362098,0
423558,0
376740,0
253325,0
350899,0
332007,0
298848,0
392499,0
413828,0
328428,0
233739,0
300413,0
407759,0
375380,0
277594,0
319023,0
413562,0
229307,0
219203,0
429701,0
369779,0
211841,0
284885,0
409178,0
400120,0
333044,0
301146,0
224737,0
264617,0
390935,0
268218,0
405326,0
374785,0
247199,0
261793,0
261552,0
388334,0
384701,0
414244,0
291115,0
221812,0
418814,0
319418,0
228502,0
251340,0
371952,1
427552,0
252423,0
283793,0
353600,0
318345,1
341808,0
223538,0
238626,0
287370,0
209593,0
301385,0
255203,0
388920,0
217954,0
200880,0
224785,0
338631,0
257101,0
230143,0
216315,0
298613,0
312339,0
408350,0
230524,0
376210,0
393681,0
205927,0
282023,0
375950,0
382217,0
325368,0
311811,1
208840,0
251337,0
283286,0
298025,0
200407,0
363301,0
376034,0
267319,0
285977,0
255975,0
386387,0
311538,0
420279,0
201573,0
338695,0
321807,0
282936,0
233061,0
399927,0
220630,0
375646,0
266495,0
223465,0
422978,0
284507,1
403603,0
423944,0
391195,0
246471,0
309740,0
422932,0
309934,0
281602,0
303098,0
295636,0
275566,0
255169,0
325174,0
349423,0
226589,0
377945,0
358548,0
224182,0
403596,0
227743,0
383630,0
284644,0
300804,0
264595,1
279127,0
254743,0
342254,0
216844,0
334886,0
300184,0
393704,0
217811,0
282215,0
202153,0
374837,0
274890,0
233247,0
379387,0
376608,0
389802,0
387244,0
306860,0
400832,0
356840,0
364230,0
256032,0
304221,0
282219,0
310379,0
290665,0
323680,0
287831,0
399163,0
411470,1
214697,0
207142,0
289051,0
422460,0
228265,0
323306,0
220815,0
246873,0
353272,0
234607,0
239413,0
295084,0
283832,0
433612,0
414899,0
434503,0
315809,0
274150,0
247146,0
326214,0
369423,0
350375,0
399389,0
221961,0
286364,0
389535,0
358435,0
203242,0
286559,0
355156,0
324777,0
279574,0
383575,0
234114,0
230671,0
359596,0
285130,0
272869,0
248893,0
431284,0
348161,0
303130,0
353222,0
329057,0
328253,0
280206,0
411507,0
406098,0
319202,0
207555,0
416756,0
249847,0
270170,0
231241,0
365785,0
379370,0
398472,0
349435,0
290448,0
279581,0
258057,0
205100,0
326738,0
212751,0
249638,0
255970,0
399315,0
253498,0
223189,0
337033,0
250867,0
293530,0
268837,0
225949,0
247728,0
212951,1
292914,0
236256,0
261286,0
402197,0
255513,0
414344,0
261345,0
262154,0
213208,0
330163,0
431205,0
260091,0
250825,0
298995,0
248954,0
309801,0
320855,0
341611,0
318790,0
400947,0
301079,0
268224,0
283073,0
401811,0
300979,0
281924,0
374034,0
303079,0
249728,0
376915,0
215636,0
247519,0
289414,0
347981,0
399450,0
211048,0
243771,0
327833,0
391784,0
297571,0
320978,0
373971,0
280884,0
359940,0
339099,0
339625,0
268373,0
277144,0
369850,0
272860,0
393785,0
384057,0
344695,0
223236,0
276101,0
418742,0
297861,0
348130,0
280370,0
305517,0
266732,0
312362,0
254523,0
300854,0
410316,0
407163,0
272408,0
359015,0
232637,0
302041,0
354854,0
200670,0
202296,0
235326,0
337259,0
202744,0
300857,0
348875,0
392346,0
262265,0
428460,0
421805,0
254037,0
394208,0
289764,0
428777,0
348865,0
351943,0
388776,0
213427,0
381701,0
251396,0
401882,0
276215,0
345036,0
353249,0
201977,0
411514,0
412582,0
288306,0
335583,0
280272,0
353247,0
253954,0
200712,0
364240,0
321066,0
407432,0
309194,0
379735,0
367636,0
326991,0
250151,0
258713,0
279088,0
301575,0
208857,0
347795,0
313780,0
423380,0
267935,0
273267,0
257237,0
263232,0
223486,0
270687,0
259862,0
266598,0
355238,0
305608,0
409560,0
340079,0
336143,0
302861,0
400752,0
228190,0
209109,0
415997,0
296183,0
244850,0
411065,0
289577,0
218176,0
387366,0
428266,0
207820,0
279634,0
210445,0
357172,0
355458,0
350441,0
216228,0
410613,0
347393,0
359931,0
382353,0
355756,0
280698,0
306629,0
385869,0
399099,0
417275,0
269097,0
258043,0
235274,0
275736,0
352357,0
244951,0
294568,0
355819,0
315616,0
352580,0
271052,0
408969,0
354338,0
213067,0
409811,0
230055,0
358370,0
236715,0
416515,0
310528,0
264861,0
397002,0
239473,0
364682,0
316694,0
355026,0
300505,0
245026,0
215221,0
370883,0
250206,0
320867,0
367418,0
215444,0
430419,0
273579,0
344787,0
272697,0
337429,0
400273,0
203691,0
341742,0
300485,0
399594,0
305591,0
219754,0
387933,0
401306,0
312935,0
398912,0
429982,0
392185,0
307190,0
343214,0
408124,0
306307,0
267523,0
300743,0
300198,1
289523,0
396945,0
387993,0
408823,0
249401,0
368948,0
311632,0
314801,0
428659,0
372762,0
344914,0
242948,0
253878,0
431684,0
404312,0
241580,0
263489,0
291651,0
399634,0
373553,0
278327,0
214371,0
431193,0
273725,0
290873,0
275535,0
399573,0
354163,0
352177,0
204104,0
393352,0
319828,0
423990,0
306721,0
434401,0
347640,0
403588,0
425717,0
334204,0
289879,0
326779,0
337442,0
216071,0
396741,0
207072,0
253357,0
226391,0
372309,0
242694,0
339506,0
207686,0
340493,0
417024,0
332928,0
321423,0
334606,0
221205,0
332371,0
336050,0
244052,0
236255,0
284073,0
420260,0
362695,0
355806,0
272874,0
270756,0
339273,0
205951,0
248320,0
327946,0
250989,0
429251,0
289141,0
378234,0
405548,0
281511,0
275326,0
394424,0
320644,0
374553,0
300942,0
282034,0
304076,0
263008,0
245144,0
226674,0
230465,0
384170,0
331134,0
230411,0
222195,0
242898,0
392689,0
251816,0
377569,0
304287,0
379447,0
412867,0
256696,0
270329,0
428859,0
360151,0
305088,0
340360,0
386823,0
237452,0
263665,0
237153,0
274213,0
431137,0
229355,0
218858,0
429151,0
267352,0
358733,0
385417,0
330702,0
390617,0
333946,0
364586,0
335496,0
342960,0
357902,0
232238,0
244525,0
253341,0
324845,0
374538,0
377670,0
367558,0
260686,1
385741,0
429502,0
381785,0
411799,0
238918,0
260896,0
404333,0
312129,0
242833,0
267438,0
267980,0
210973,0
291130,0
238925,0
335457,0
404664,0
210384,0
378652,0
283491,0
365518,1
256344,0
289675,0
399914,0
380240,0
220620,0
378421,0
432351,0
351941,0
249981,0
234666,0
434785,0
217097,0
328816,0
319180,0
322531,0
262021,0
267698,0
323735,0
430124,0
370221,0
368737,0
252578,0
226630,0
379553,0
341948,0
311335,0
237777,0
319345,0
211334,0
239125,0
222923,0
257338,0
364350,0
202889,0
237611,0
427324,0
207108,0
278693,0
392725,0
234292,0
382781,0
224628,0
220866,0
204904,0
366157,0
432845,0
371158,0
223702,0
397069,0
398197,0
416448,0
348168,0
228044,0
356468,0
411180,0
351401,0
283164,0
209319,0
269814,0
398142,0
395915,0
344108,0
384945,0
372342,0
413360,0
210575,0
227192,0
315868,0
398237,0
424165,0
261053,0
282832,0
302899,0
355278,0
341579,0
424747,0
275345,0
277219,0
363962,0
410574,0
311306,0
398309,0
353664,0
278057,0
373813,0
284313,0
300433,0
372827,0
291450,0
296296,0
362979,0
336438,0
385747,0
352967,0
366345,0
374180,0
298101,0
205091,0
400103,0
430187,0
276559,0
241315,0
265908,0
337530,0
249459,0
297610,0
244749,0
421488,0
295961,0
293974,0
326075,0
227418,0
257635,0
364404,0
373155,0
377831,0
309468,0
331491,0
341660,0
206526,0
355275,0
320065,0
333583,0
371767,0
285053,0
332333,0
408572,0
422608,0
345826,0
318977,0
366174,0
288519,0
393003,0
381428,0
292169,0
300778,0
261708,0
397807,0
301289,0
245224,0
261961,0
384900,0
433092,0
361623,0
201889,1
302376,0
299908,0
340005,0
272872,0
216607,0
206944,0
330559,0
302314,0
322746,0
398244,0
384472,0
374630,0
342774,0
289495,0
352910,0
281236,0
338808,0
212480,0
364551,0
396674,0
222378,0
206850,0
284587,0
381275,0
261205,0
204290,0
213890,0
348614,0
278399,0
408038,0
294693,0
406933,1
302379,0
300243,0
319101,0
344578,0
313279,0
319690,0
391928,0
251181,0
225963,0
351500,0
360484,0
227013,0
201555,0
405586,0
329912,0
378545,0
419169,0
206916,0
353971,0
394846,0
406800,0
297852,0
424377,0
314636,0
314190,0
322572,0
203615,0
291968,0
256834,0
206905,0
324436,0
425867,0
306852,0
435330,0
258856,0
232460,0
223696,0
205322,0
216404,0
392484,0
362266,0
255103,0
222128,0
213615,0
294621,0
207078,0
413987,0
359367,0
257165,0
243688,0
421645,0
369145,0
259461,0
405406,0
367979,0
430353,0
309031,0
350796,0
349848,0
330254,0
421915,0
368430,0
382583,0
307266,0
208684,0
435296,0
392708,0
388534,0
259720,0
258093,0
369223,0
364082,0
395030,0
302505,0
349314,0
403278,0
330013,0
401137,0
242446,0
322984,0
400326,0
352487,0
215060,0
288505,0
243278,0
276754,0
278815,0
202226,0
360866,0
249129,0
275297,0
390313,0
288361,0
329050,0
392838,0
304408,0
295901,0
312062,0
370343,0
233014,0
326836,0
222582,0
291335,0
334890,0
288518,0
328822,0
361333,0
353446,0
388133,0
294022,0
251164,0
287409,0
337588,0
256610,0
301500,0
255897,0
388252,0
367460,0
330703,0
221727,0
213827,0
384182,0
205557,0
306677,0
282012,0
225384,0
299603,0
207355,0
315564,0
412163,0
265509,0
366876,0
405862,0
213925,0
369015,0
340883,0
253216,0
408663,0
375360,0
201335,0
298796,0
294613,0
254854,0
276331,0
252245,0
418429,0
354216,0
420089,0
325288,0
389795,0
230103,0
225017,0
233364,0
223452,0
216251,0
267459,0
427865,0
357445,0
404649,0
249103,0
244111,0
429422,0
216255,0
365451,0
243313,0
294708,0
430285,0
204393,0
231483,0
245365,0
291933,0
219281,0
204116,0
293934,0
203684,0
389274,0
405404,0
338210,0
364888,0
263113,0
435510,0
381180,0
422488,0
413704,0
280792,0
399255,0
246612,0
360071,0
262200,0
325353,0
345627,0
325953,0
304921,0
322240,0
211319,0
257059,0
420822,0
326316,0
335089,0
326887,0
252832,0
388658,0
261259,0
306965,0
234428,0
345226,0
409921,0
214832,0
278049,0
270869,0
223911,0
220130,0
243179,0
345456,0
429050,0
276459,0
219049,0
427928,0
346340,0
318433,0
302624,0
319249,0
344333,0
269719,0
349484,0
224550,0
336762,0
342310,0
256488,0
341027,0
261968,0
236501,0
247464,0
390642,0
342454,0
343501,0
299736,0
411598,0
395711,0
407569,0
422240,0
346276,0
207893,0
351464,0
426708,0
343673,0
409890,0
232239,0
350388,0
290668,0
411756,0
380939,0
278064,0
295898,0
265484,1
215901,0
340970,0
350655,0
380155,0
249429,0
330434,0
385502,0
421731,0
201076,0
291504,0
405848,0
295630,0
275221,0
236271,0
293541,0
277059,0
411674,0
348854,0
319314,0
209942,0
307028,0
394337,0
326837,0
429542,0
255255,0
405504,0
413347,0
409514,0
268962,0
361892,0
257704,0
250952,0
417295,0
346794,1
291346,0
367955,0
266509,0
303225,0
283159,0
268304,0
209136,0
428752,0
295687,0
425532,0
283888,0
240439,0
274410,0
406859,0
211162,0
344434,0
205732,0
410251,0
365901,0
256590,0
380366,0
434213,0
336927,0
312280,0
334137,0
276796,0
300434,0
334122,0
203519,0
309128,0
213869,0
380095,0
363554,0
273637,0
263363,0
350553,0
413854,0
257899,0
309676,0
331648,0
310791,0
228507,0
321516,0
329739,0
246510,0
207787,0
274395,0
363330,0
260058,0
262646,0
214663,0
297950,0
389319,0
330034,1
222097,0
400650,0
246187,0
273378,0
352673,0
219287,0
236525,0
425451,0
304461,0
347235,0
408252,0
228525,0
427438,0
222365,0
340944,0
245215,0
215473,0
216800,0
248001,0
235350,0
327829,0
372156,0
335782,0
300787,0
377404,0
376234,0
209448,0
334748,0
272181,0
396996,0
346784,0
253100,0
254268,0
236199,0
302130,0
245917,1
385773,0
296332,0
301080,0
371653,0
239991,0
374830,0
344709,0
296890,0
362494,0
314067,0
236843,0
373140,0
290453,0
282214,0
365505,0
250942,0
278757,0
277150,0
267456,0
201942,0
214368,0
326102,0
221649,0
407783,0
425439,0
230455,0
409500,0
238438,0
205620,0
317818,0
227364,0
235910,0
332841,0
402978,0
287099,0
435493,0
414183,0
414989,0
376809,0
317951,0
312327,0
382598,0
255892,0
278851,0
262827,0
262848,0
409594,0
294577,1
210423,0
304024,0
327005,0
270352,0
434392,0
271684,0
218512,0
393141,0
231092,0
398644,0
267703,1
284890,0
223521,0
283298,1
304323,0
403938,0
392090,0
291250,0
290797,0
353387,0
230005,0
413883,0
366733,0
354862,0
273090,0
240706,0
336227,0
399006,0
372348,0
263956,0
361380,0
381941,0
222381,0
215772,0
326037,0
200432,0
402241,0
228304,0
252365,0
251288,0
366726,0
367934,0
288927,0
283882,0
353008,0
324088,0
386354,0
240902,0
422563,0
354501,0
275800,0
390528,0
229651,0
398009,0
376135,0
366987,0
412240,0
226639,0
302449,0
409550,0
215906,0
241512,0
267813,0
403798,0
212762,0
299025,0
298548,0
343695,0
417298,0
307299,0
435711,0
234368,0
401288,0
325142,0
412805,0
316486,0
332288,0
257035,0
200921,0
374923,0
391130,0
416910,0
229621,0
203058,0
204912,0
309891,0
219101,0
248247,0
339758,0
350634,0
239879,0
204273,0
216903,0
340776,0
256191,0
371934,0
378132,0
349155,0
326540,0
338601,0
389696,0
235021,0
300939,0
274312,0
321982,0
334942,0
308680,0
305765,0
289864,0
242494,0
224333,0
317063,0
321829,0
220303,0
213942,0
392585,0
401260,0
256611,0
377597,0
229359,0
390844,0
300637,0
340412,0
403276,0
413020,0
292336,0
326695,0
223243,0
392573,0
294602,0
310252,0
427693,0
221910,0
358569,1
280531,0
351499,0
388734,0
206404,0
429387,0
271079,0
258757,0
256071,0
346048,0
322629,0
434593,0
266418,0
378775,0
297727,0
388395,0
276807,0
241767,0
247668,0
426646,0
424854,0
207003,0
306020,0
206730,0
373142,0
411377,0
346166,0
307862,0
243459,0
214671,0
329405,0
288053,1
394691,0
298432,0
232393,0
260220,0
295136,0
397769,0
360379,0
294167,0
276104,0
403033,0
237192,0
308357,0
387595,0
233959,0
283880,0
209313,0
318011,0
239011,0
363182,0
233202,0
254706,0
292467,0
285731,0
391811,0
338729,0
349242,0
200705,0
236760,0
256579,0
276119,0
334209,0
332767,0
204957,0
391059,0
258050,0
315485,0
398534,0
305896,0
226389,0
253609,0
356287,0
351264,0
273736,0
216804,0
379991,0
211418,0
288507,0
208865,0
420068,0
252503,0
388086,0
241932,0
288900,0
223132,0
324369,0
275465,0
246750,0
371370,0
366202,0
240367,0
408147,0
346277,0
237866,0
424922,0
351108,0
241323,0
378463,0
421888,0
241289,0
271184,0
225818,0
229589,0
409069,0
371392,0
290670,0
274158,0
427518,0
296337,0
371219,0
210435,0
236845,0
255090,0
376557,0
259205,0
378092,0
208114,0
399265,0
340235,0
237753,0
221466,0
310930,0
393616,0
257827,0
418216,0
274793,0
336784,0
202680,0
217408,0
360135,0
396211,0
274019,0
390816,0
380130,0
301807,1
321189,0
262489,0
295173,0
416032,0
395422,0
308134,0
366210,0
360743,0
269989,0
243933,0
260939,0
206617,0
212346,0
233214,0
328454,0
396433,0
205821,0
300740,0
385675,0
309033,0
319405,0
434524,0
350474,0
241225,0
294498,0
390613,0
286104,0
413211,0
419437,0
315417,0
266861,0
331642,0
332076,0
253605,0
293876,0
387054,0
241570,0
232347,0
360010,0
224706,0
415846,0
386446,0
406456,0
360508,0
247333,0
286382,0
350568,0
364922,0
291921,0
290599,0
288625,0
214138,0
224636,0
302031,0
308634,0
211332,0
308617,0
314281,0
388295,0
336193,0
317904,0
324068,0
363511,0
212594,0
283649,0
266971,0
403106,0
226714,0
398295,0
373936,0
291004,0
408397,0
313181,0
413916,0
250044,0
315517,0
298411,0
246718,0
329991,0
364105,0
293697,0
255220,0
292783,0
283193,0
314706,0
255048,0
290179,0
293901,0
271564,0
263688,0
230303,0
415011,0
309962,0
432685,0
424909,0
202634,0
386779,0
237727,0
322125,0
302870,0
262807,0
407260,0
311980,0
343073,0
229982,1
209701,0
345291,0
408670,0
370909,0
258754,1
298745,0
208416,0
208922,0
222900,0
260627,0
360796,0
313415,0
221718,0
328973,0
363893,0
363361,0
332401,0
258279,0
218195,0
321343,0
350941,0
205842,0
254203,0
222676,0
338446,0
373364,0
200050,0
380557,0
351291,0
425822,0
351485,0
318299,0
291113,0
370409,0
245538,0
341191,0
271370,0
414410,0
327237,0
304999,0
211153,0
342677,0
414154,0
405037,0
420952,0
353955,0
257911,0
419345,0
379645,0
332006,0
391629,0
266981,0
328495,0
361926,0
280305,0
242566,0
390366,0
417847,0
247749,0
273189,0
375880,0
228991,0
216541,0
386677,0
335212,0
258568,0
265973,0
354229,0
235491,0
318774,0
280381,0
355218,0
430738,0
406577,0
291273,0
218053,0
402722,0
314618,0
412089,0
415514,0
365744,0
323623,0
252844,0
219374,0
281167,0
231693,0
279094,0
309188,0
303745,1
215580,0
405022,0
395145,0
267166,0
431303,0
368999,0
281833,0
367583,0
265152,0
434299,0
408978,0
268222,0
256907,0
302587,0
282077,0
275174,0
302943,0
300383,0
215125,0
301015,0
298798,0
269765,0
207636,0
252536,0
293873,0
423801,0
319580,0
244844,0
245675,0
399790,0
229100,0
313138,0
203788,0
218299,0
428990,0
381255,0
274149,0
295408,0
269500,0
253262,0
356077,0
422221,0
425559,0
360341,0
322758,0
423909,0
433560,0
385164,0
262110,0
363469,0
211526,0
287218,0
273807,0
365655,0
304690,0
252611,0
263713,0
427109,0
320968,0
273049,0
396176,0
381999,0
273384,0
276833,0
309070,0
322494,0
358052,0
321440,0
283629,0
321577,0
419494,0
231184,0
244417,0
214187,0
293420,0
208628,1
248491,0
306169,0
235459,0
328646,0
386920,0
287295,0
298947,0
222444,0
318983,0
254202,0
417180,0
378298,0
249577,0
223231,0
320572,0
312476,0
223694,0
203762,0
395931,0
383301,0
370332,0
312122,0
342496,0
388968,0
330650,0
423617,0
357624,0
417476,0
419162,0
248139,0
347056,0
320954,0
267994,0
339257,0
403112,0
423031,0
322632,0
415096,0
313795,0
392949,0
268953,0
353728,0
217235,0
348489,0
423104,0
276259,0
347478,0
429423,0
281978,0
320491,0
421209,0
366454,0
373587,0
351842,0
333975,0
390154,0
427455,0
406506,0
374734,0
392404,0
337082,0
403951,0
219410,0
264574,0
365555,0
241833,0
330951,0
206102,0
285006,0
306294,0
272882,0
382796,0
225482,0
207802,0
312689,0
430425,0
420354,1
321661,0
315913,0
356338,0
232113,0
422553,0
348745,1
344874,0
254344,0
272913,0
427842,0
343502,0
303816,0
361521,0
237466,0
318063,0
209050,0
357467,0
341002,0
346542,0
407795,0
393670,0
220260,0
403018,0
309940,0
336417,0
283224,0
424019,0
400564,0
329300,0
202139,0
315508,0
365704,0
244911,0
346735,0
416805,0
274059,0
282986,0
295514,0
429866,0
215944,0
282255,0
277520,0
275656,0
257748,0
290269,0
343823,0
204866,0
359470,0
282757,0
365353,0
407896,0
284018,0
333568,0
229937,0
309628,0
279303,0
382377,0
226651,0
394482,1
341702,0
356973,1
298127,0
253409,0
225020,0
214729,0
303021,0
264343,0
322451,0
216743,0
259948,0
257257,0
250505,0
347983,0
301530,0
420772,0
211308,0
286042,0
205758,0
201865,0
377379,0
319584,0
203696,0
431917,0
419391,0
226132,0
362159,0
246379,0
417330,0
282660,0
206661,0
409827,0
335115,0
432491,0
274689,0
326761,0
401244,0
241202,0
308339,0
267290,0
214819,0
290206,0
234069,0
311900,0
221446,0
355776,0
371906,0
420828,0
419530,0
332653,0
249553,0
421551,0
292157,0
322720,0
355149,0
413532,0
406903,0
224801,0
246571,0
325915,0
298245,0
299054,0
312303,0
215672,0
243213,0
333206,1
295215,0
352129,0
367257,0
405741,0
419294,0
319777,0
385163,0
427422,0
411073,0
352166,0
286128,0
329529,0
259305,0
255447,0
352300,0
408082,0
402251,0
373611,0
243708,0
338644,0
338507,0
210379,0
221083,0
408504,0
322646,0
246847,0
410348,0
371921,0
332091,0
365324,0
252229,0
348330,0
264149,0
213308,0
355165,0
226539,0
241276,0
394911,0
259174,1
277668,0
398545,0
375788,0
205673,0
424461,0
403943,0
202269,0
238478,0
364494,0
200573,0
291592,0
200283,0
363259,0
286101,0
390649,0
385520,0
387279,0
425856,0
328814,0
432850,0
381698,0
372990,0
354174,0
345325,0
312806,0
397846,0
416717,0
313545,0
321595,0
332666,0
296770,0
385826,0
358080,0
355718,0
208323,0
378312,0
363304,0
301595,0
265426,0
327159,0
392366,0
296317,0
404046,0
312416,0
328002,0
218504,0
379404,0
425515,0
214908,0
257396,0
367806,0
367048,0
434336,0
363483,0
206238,0
312250,0
393316,0
256178,0
387497,0
336780,0
415719,0
232756,0
331283,0
262490,0
400059,0
390810,0
287684,0
287293,0
216880,0
385884,0
296559,0
297188,0
232480,0
401136,0
324449,0
433673,1
240070,0
317073,0
418625,0
400615,0
247922,0
329362,0
314653,0
233578,0
386066,0
386618,0
388436,0
291986,0
359858,0
320460,0
385944,0
419935,0
302580,0
247155,0
421254,0
343002,0
351483,0
415032,0
353333,0
405826,0
244273,0
382954,0
306290,0
416549,0
411396,0
432234,0
382198,0
272993,0
248876,0
238596,0
215859,0
434013,0
256200,0
282411,0
200274,0
394690,0
273305,0
243276,0
321981,0
247187,0
404658,0
341422,0
332141,0
376494,0
274481,0
223045,0
398962,0
266401,0
290887,0
378084,0
427524,0
218527,0
275107,0
418593,0
306432,0
324513,0
248260,0
381492,0
386447,0
264267,0
216915,0
268854,0
432782,0
350795,0
400060,0
255900,0
393660,0
313968,0
229865,0
356608,0
222536,0
330160,0
319724,0
391933,0
405801,0
273374,1
313720,0
275577,0
299224,0
361067,0
301743,0
385383,0
278426,0
382142,0
348366,0
310621,0
228385,0
305285,0
233660,0
422745,0
218580,0
414552,0
332536,0
298560,0
326868,0
252217,0
299376,0
212903,0
279456,0
247493,0
261586,0
354008,0
346212,0
236007,0
225319,0
285073,0
282081,0
367512,0
318783,0
391584,0
345914,0
278183,0
255797,0
292786,0
429771,0
381470,0
288987,0
258171,0
271604,0
345702,0
251620,0
207850,0
390488,0
226857,0
250855,0
325011,0
386950,0
435306,0
412452,0
235884,0
354284,0
415532,0
204317,0
308419,0
228842,0
345687,0
265990,0
264914,0
235162,0
395557,0
415930,0
290986,0
344892,0
240158,0
315879,0
293629,0
224264,0
308036,0
354828,0
434205,0
213536,0
206981,0
377150,0
362590,0
375970,0
410607,0
297491,0
347318,0
433141,0
286590,1
425057,0
406651,0
366571,0
290504,0
375914,0
415041,0
386706,0
398803,0
200506,0
294753,0
396440,0
316953,0
418551,0
282157,0
338213,0
244043,0
258429,0
251146,0
367241,0
398182,0
288640,0
433955,0
224076,0
